Song Year,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,energy_level,positivity_level,Ratings
2018,Trouvaille,Freddie Joachim,Jazz,Breeze,0.0137,0.825,156787,0.472,0.834,A#,0.0992,-7.146,1,0.069,92.013,4,0.831,Cool,-1,-1,Poor
2018,After You've Gone,Eddie Henderson,Jazz,After You've Gone,0.986,0.382,424243,0.158,0.823,G,0.127,-12.962,1,0.0466,46.95,4,0.314,Sentimental,-2,0,Poor
2018,Beloved of the Sky,Renee Rosnes,Jazz,The Winter of My Discontent,0.897,0.487,440513,0.259,0.778,B,0.0957,-12.391,0,0.0386,111.218,4,0.108,Sentimental,-2,0,Poor
2018,Pick Yourself Up,Jimmy Forrest,Jazz,That's All,0.953,0.406,293933,0.175,0.92,C,0.0841,-17.018,1,0.0525,180.707,3,0.436,Romantic,-1,1,Poor
2018,Atonement,Trio X of Sweden,Jazz,Atonement,0.966,0.578,242067,0.0801,0.539,F,0.106,-20.314,1,0.0501,105.706,4,0.0747,Sentimental,-2,0,Poor
2018,Love Jumped Out,Bob Brookmeyer,Jazz,Who Could Care,0.972,0.336,286067,0.0937,0.0123,A,0.145,-20.317,1,0.0414,90.587,4,0.0992,Romantic,-1,1,Poor
2018,Travelin',Echoes of Swing,Jazz,On a Turquoise Cloud,0.987,0.347,228404,0.151,0.958,A#,0.13,-13.445,1,0.0321,70.602,4,0.087,Sentimental,-2,0,Poor
2018,The Winter of My Discontent,Renee Rosnes,Jazz,The Winter of My Discontent,0.897,0.487,440513,0.259,0.778,B,0.0957,-12.391,0,0.0386,111.218,4,0.108,Sentimental,-2,0,Poor
2018,Love & Peace (with Eric Schaefer & Chris Jennings),Joachim Kühn,Jazz,Love and Peace,0.967,0.445,119890,0.216,0.914,F,0.149,-14.707,1,0.0503,109.969,3,0.237,Energizing,2,0,Poor
2018,Romaria,Andy Sheppard Quartet,Jazz,Romaria,0.964,0.38,311480,0.054,0.687,E,0.151,-21.941,1,0.037,134.176,3,0.181,Melancholy,-2,-1,Poor
2018,Powell to the People,Massimo Colombo,Jazz,I'll Keep Loving You,0.892,0.487,314763,0.12,0.853,G,0.0996,-20.964,1,0.04,56.822,4,0.131,Sentimental,-2,0,Poor
2018,"Uptown, Downtown",Bill Charlap Trio,Jazz,Spring Can Really Hang You Up The Most,0.934,0.386,474787,0.0481,0.852,B,0.101,-25.336,0,0.04,148.305,3,0.0714,Sentimental,-2,0,Poor
2018,E.S:T. Tuesday Wonderland (US Version),Esbjörn Svensson Trio,Jazz,Where We Used To Live,0.871,0.421,265320,0.0867,0.429,A,0.115,-18.732,1,0.037,95.438,4,0.07,Sentimental,-2,0,Poor
2018,Triple Play,Harold Danko,Jazz,A Quiet Dawn,0.75,0.484,316747,0.0231,0.853,A,0.0913,-28.641,0,0.0423,117.583,1,0.347,Sentimental,-2,0,Poor
2018,Canción Contra La Indecisión,Bobo Stenson Trio,Jazz,Canción Contra La Indecisión,0.945,0.591,252773,0.141,0.865,A,0.0822,-23.536,1,0.039,125.06,4,0.368,Sentimental,-2,0,Poor
2018,Mélodies en noir & blanc,Aldo Romano,Jazz,Song for Ellis,0.974,0.401,265527,0.209,0.853,A#,0.0905,-17.161,0,0.0308,72.415,3,0.075,Sentimental,-2,0,Poor
2018,After All,Yuri Honing Acoustic Quartet,Jazz,After All,0.921,0.433,322080,0.217,0.714,F#,0.096,-13.799,1,0.0343,105.96,3,0.179,Melancholy,-2,-1,Poor
2018,The Atlantic Studio Album Collection,John Coltrane,Jazz,I'll Wait And Pray,0.89,0.475,206360,0.0588,0.0238,D,0.129,-17.464,0,0.0418,115.642,4,0.241,Sentimental,-2,0,Poor
2018,Marshall (Original Motion Picture Soundtrack),Marcus Miller,Jazz,For the Love of Freedom,0.967,0.538,152107,0.0687,0.461,B,0.0854,-17.993,0,0.0371,103.808,4,0.132,Sentimental,-2,0,Poor
2018,Black Notes from the Deep,Courtney Pine,Jazz,How Many More,0.799,0.403,387450,0.307,0.124,D,0.143,-13.426,1,0.0357,119.845,4,0.371,Sentimental,-2,0,Poor
2018,The Path Up,Joran Cariou Trio,Jazz,La fin justifie les moyens,0.935,0.459,433787,0.204,0.905,C,0.0969,-16.941,0,0.0365,108.573,3,0.1,Sentimental,-2,0,Poor
2018,"Uptown, Downtown",Bill Charlap Trio,Jazz,"Uptown, Downtown",0.833,0.592,360354,0.231,0.911,D#,0.0992,-16.446,0,0.0371,62.693,4,0.377,Sentimental,-2,0,Poor
2018,The Comedian (Original Motion Picture Soundtrack),Terence Blanchard,Jazz,Jackie Gets Out,0.941,0.349,176297,0.227,0.819,D#,0.109,-12.298,1,0.031,100.449,4,0.151,Sentimental,-2,0,Poor
2018,Hidden Beauty,Triosence,Jazz,Leave Me Here,0.859,0.456,243013,0.257,0.475,G,0.111,-16.877,0,0.0298,104.311,4,0.181,Sentimental,-2,0,Poor
2018,Ménage à trois,Enrico Pieranunzi,Jazz,Romance / Hommage à Milhaud,0.935,0.428,285601,0.187,0.853,G,0.103,-21.001,1,0.0375,108.962,4,0.186,Sentimental,-2,0,Poor
2018,Blooming Tall Phlox,Yelena Eckemoff,Jazz,Mommy's Shawl,0.95,0.34,305427,0.237,0.927,F,0.14,-14.901,1,0.0302,162.892,4,0.0716,Sentimental,-2,0,Poor
2018,Jazz Flute Traditions,Nestor Torres,Jazz,So in Love,0.8,0.343,505032,0.307,0.467,A#,0.664,-14.526,1,0.0521,78.165,4,0.186,Sentimental,-2,0,Poor
2018,Ah Um,Charles Mingus,Jazz,Goodbye Pork Pie Hat,0.957,0.356,342373,0.0937,0.096,F,0.209,-16.64,0,0.0353,86.669,3,0.278,Sentimental,-2,0,Poor
2018,Landmarks,Brian Blade & The Fellowship Band,Jazz,Landmarks,0.928,0.384,500507,0.13,0.823,F,0.122,-22.154,1,0.031,105.198,4,0.12,Sentimental,-2,0,Poor
2018,Countdown,Joey Alexander,Jazz,For Wee Folks,0.973,0.478,388040,0.0757,0.939,D,0.108,-20.847,1,0.0505,76.952,4,0.233,Sentimental,-2,0,Poor
2018,Trying to Figure It Out,Grace Kelly,Jazz,Ballad for MC,0.974,0.385,182653,0.0562,0.532,G#,0.107,-14.812,1,0.0415,116.666,4,0.192,Romantic,-1,1,Poor
2018,From Here I See,Ben Wolfe,Jazz,So Lovely,0.967,0.296,340507,0.0709,0.804,C,0.105,-14.832,0,0.0312,95.028,4,0.0696,Sentimental,-2,0,Poor
2018,Duke's Dream,Enrico Pieranunzi,Jazz,I Got It Bad,0.988,0.479,440133,0.146,0.692,E,0.103,-14.319,1,0.0351,111.643,3,0.07,Melancholy,-2,-1,Poor
2018,Plays George Gershwin: The American Soul,Bill Charlap,Jazz,"I Was So Young, and You Were So Beautiful",0.94,0.317,234373,0.0302,0.298,A#,0.0792,-30.447,1,0.0342,47.859,4,0.165,Sentimental,-2,0,Poor
2018,Invitation,Passport Quartet,Jazz,I'm a Fool to Want You,0.986,0.371,66762,0.0295,0.937,G,0.125,-22.038,0,0.0335,82.313,3,0.258,Sentimental,-2,0,Poor
2018,French Fries & Champagne,The Hot Sardines,Jazz,Gramercy Sunset,0.886,0.466,255107,0.0753,0.927,A,0.0984,-18.864,1,0.0297,87.791,4,0.0841,Sentimental,-2,0,Poor
2018,Look Out! (RVG Edition),Stanley Turrentine,Jazz,Journey Into Melody - 2007 Digital Remaster,0.946,0.505,294940,0.159,0.0127,E,0.218,-11.235,0,0.0336,59.385,4,0.196,Cool,-1,-1,Poor
2018,MoodScape,Bill Mobley,Jazz,I'm Glad There Is You,0.929,0.55,484627,0.249,0.828,D,0.258,-15.919,0,0.0325,121.37,4,0.296,Sentimental,-2,0,Poor
2018,Phil's Mood,Phil Woods,Jazz,Blue Ballad,0.623,0.47,394920,0.156,0.187,B,0.104,-17.036,1,0.0399,118.176,4,0.059,Sentimental,-2,0,Poor
2018,Nearness,Joshua Redman,Jazz,The Nearness of You,0.992,0.447,1004627,0.163,0.776,F,0.654,-14.835,1,0.0707,74.933,3,0.197,Cool,-1,-1,Poor
2018,Kind Of Blue (Legacy Edition),Miles Davis,Jazz,Blue in Green,0.81,0.421,337733,0.0161,0.0021,B,0.0978,-25.358,0,0.0374,110.926,4,0.16,Sentimental,-2,0,Average
2018,Let's Call the Whole Thing Off,Seamus Blake,Jazz,Count Your Blessings,0.87,0.446,492080,0.242,0.497,F,0.105,-14.152,1,0.0368,126.681,4,0.171,Sentimental,-2,0,Average
2018,Standard Time Vol. 3: The Resolution Of Romance,Wynton Marsalis,Jazz,Where or When,0.99,0.326,168667,0.0575,0.887,C#,0.281,-16.5,1,0.0393,127.397,5,0.301,Sentimental,-2,0,Average
2018,Remembering Billie,Scott Hamilton,Jazz,Good Morning Heartache,0.823,0.526,322133,0.17,0.777,F#,0.114,-13.089,0,0.0411,117.414,4,0.18,Sentimental,-2,0,Average
2018,The Sequel,Mulgrew Miller,Jazz,It Never Entered my Mind,0.921,0.445,391707,0.223,0.884,C,0.131,-17.402,1,0.0374,110.821,4,0.225,Sentimental,-2,0,Average
2018,The Way You Look Tonight,Beegie Adair,Jazz,Can't Help Loving,0.924,0.533,221733,0.148,0.932,A,0.112,-18.275,1,0.0329,63.637,4,0.108,Sentimental,-2,0,Average
2018,Jay McShann: Going to Kansas City,Julian Dash,Jazz,Blue and Sentimental,0.961,0.484,389893,0.0291,0.474,G,0.115,-23.363,1,0.0459,98.434,4,0.379,Sentimental,-2,0,Average
2018,Today And Tomorrow,McCoy Tyner,Jazz,When Sunny Gets Blue,0.846,0.569,282320,0.117,0.852,D,0.0978,-22.741,1,0.0446,60.483,4,0.101,Sentimental,-2,0,Average
2018,Songbook,Kenny Garrett,Jazz,Before It's Time To Say Goodbye,0.857,0.364,317946,0.114,0.635,A#,0.0839,-16.552,1,0.0333,117.715,3,0.0575,Sentimental,-2,0,Average
2018,Blues Walk,Lou Donaldson,Jazz,Autumn Nocturne,0.967,0.539,294667,0.0678,0.168,A,0.114,-18.039,1,0.0468,124.105,4,0.263,Sentimental,-2,0,Average
2018,Save US,Dan Cray Trio,Jazz,Good Morning.Goodbye,0.868,0.42,336373,0.105,0.587,D#,0.0957,-20.502,1,0.035,99.873,4,0.0985,Sentimental,-2,0,Average
2018,Wind,Ibrahim Maalouf,Jazz,Doubts 2,0.971,0.428,294587,0.212,0.73,A,0.169,-15.442,0,0.032,98.096,3,0.314,Sentimental,-2,0,Average
2018,The Trio,"Tommy Flanagan, Ron Carter & Tony Williams",Jazz,Angel Eyes,0.886,0.386,348533,0.125,0.878,F#,0.189,-19.892,0,0.0572,78.553,3,0.14,Sentimental,-2,0,Average
2018,Walking Shadows,Joshua Redman,Jazz,The Folks Who Live on the Hill,0.937,0.428,240093,0.3,0.658,A,0.168,-8.885,1,0.034,122.667,5,0.235,Sentimental,-2,0,Average
2018,Nothing Serious,Roy Hargrove,Jazz,Trust,0.912,0.399,325587,0.307,0.623,A#,0.115,-14.38,1,0.0347,116.308,4,0.0659,Sentimental,-2,0,Average
2018,The Best Of Lee Morgan,Lee Morgan,Jazz,I Remember Clifford,0.901,0.368,428973,0.14,0.874,A,0.0688,-15.005,0,0.045,61.758,4,0.172,Sentimental,-2,0,Average
2018,Gershwin For Lovers,Marcus Roberts,Jazz,The Man I Love,0.748,0.52,341667,0.0748,0.633,F,0.102,-24.477,1,0.0497,107.327,4,0.122,Sentimental,-2,0,Average
2018,Another Standard,Bob Berg,Jazz,All The Way,0.717,0.423,335333,0.158,0.0075,A,0.0975,-15.59,0,0.0346,106.974,4,0.185,Sentimental,-2,0,Average
2018,West of 5th,Hank Jones,Jazz,Eleanor,0.971,0.45,289693,0.0437,0.88,G,0.0948,-29.46,1,0.0374,63.938,4,0.0988,Sentimental,-2,0,Average
2018,Eternal,Branford Marsalis,Jazz,Gloomy Sunday,0.91,0.421,763467,0.0967,0.415,E,0.218,-16.441,0,0.0509,77.401,4,0.183,Sentimental,-2,0,Average
2018,Out Here,Christian McBride,Jazz,I Have Dreamed,0.918,0.331,507533,0.0861,0.902,D,0.106,-21.226,1,0.0354,107.436,4,0.152,Sentimental,-2,0,Average
2018,The Return Of Art Pepper,Art Pepper,Jazz,You Go To My Head,0.978,0.575,258040,0.0935,0.452,C,0.109,-15.906,1,0.0858,65.23,4,0.301,Sentimental,-2,0,Average
2015,Dreamsville,David Halliday,Jazz,Dreamsville,0.899,0.461,477173,0.0389,0.015,A,0.0927,-20.482,1,0.0399,109.374,4,0.125,Sentimental,-2,0,Average
2015,The Noble Art Of Teddy Wilson,Teddy Wilson,Jazz,Fools Rush In,0.971,0.633,149072,0.12,0.871,D,0.121,-20.066,0,0.0428,115.51,3,0.456,Sentimental,-2,0,Average
2015,Where Do You Start,Brad Mehldau Trio,Jazz,Where Do You Start,0.96,0.411,246067,0.0416,0.925,A#,0.064,-23.23,1,0.0414,97.96,4,0.0782,Sentimental,-2,0,Average
2015,Dance of Life,Xavier Davis,Jazz,Old Folks,0.827,0.458,482187,0.217,0.805,D,0.194,-16.582,1,0.0328,107.506,4,0.128,Sentimental,-2,0,Average
2015,Blues For Hiroshi,Anthony Wonsey Trio,Jazz,The Peacocks,0.949,0.386,567920,0.148,0.792,A,0.0665,-18.921,0,0.0367,94.88,4,0.128,Sentimental,-2,0,Average
2015,A Hundred Dreams from Now,Ray Bryant,Jazz,A Hundred Dreams from Now,0.967,0.384,206040,0.0544,0.964,A,0.115,-19.791,1,0.0485,181.262,3,0.31,Sentimental,-2,0,Average
2015,Boss Tenor,Gene Ammons,Jazz,My Romance,0.97,0.509,252947,0.0461,0.911,A#,0.134,-10.693,1,0.0427,132.709,4,0.362,Melancholy,-2,-1,Average
2015,Blues-a-Plenty (feat. Ben Webster) [Bonus Track Version],Johnny Hodges,Jazz,I Didn't Know About You,0.936,0.358,212493,0.16,0.34,F,0.0896,-12.658,0,0.0352,179.955,3,0.244,Melancholy,-2,-1,Average
2015,Night Train,Oscar Peterson Trio,Jazz,I Got It Bad And That Ain't Good,0.972,0.448,308893,0.0532,0.876,D,0.0863,-27.35,1,0.0454,99.757,4,0.186,Sentimental,-2,0,Average
2015,Smile,Jacky Terrasson,Jazz,Sous le Ciel de Paris,0.195,0.323,244867,0.118,0.694,D,0.241,-22.751,0,0.0449,79.554,4,0.0747,Sentimental,-2,0,Average
2015,Payton's Place,Nicholas Payton,Jazz,The Last Goodbye,0.96,0.32,325400,0.156,0.904,B,0.0775,-12.258,1,0.033,159.618,3,0.0664,Sentimental,-2,0,Average
2015,Music From Man Of La Mancha,Eliane Elias,Jazz,What Does He Want Of Me,0.692,0.529,403267,0.467,0.853,D,0.0974,-13.935,0,0.0294,138.423,4,0.496,Lively,1,2,Average
2015,West End (Live),Mike Casey,Jazz,West End - Live,0.0999,0.482,379919,0.619,0.853,D,0.683,-10.337,1,0.0407,114.579,4,0.531,Romantic,-1,1,Average
2015,Live: Sfjazz Center 2017,SFJazz Collective,Jazz,Reflections - Live,0.958,0.404,348351,0.205,0.681,G,0.696,-18.916,0,0.0584,115.511,4,0.205,Sentimental,-2,0,Average
2015,Breaking English,Rafiq Bhatia,Jazz,Breaking English,0.682,0.384,354574,0.411,0.892,G#,0.112,-11.204,0,0.0527,130.049,4,0.18,Melancholy,-2,-1,Average
2015,Sagaye,Coherence Quartet,Jazz,Jerzmanowa,0.877,0.392,377747,0.307,0.57,B,0.113,-13.605,0,0.0292,107.901,3,0.175,Sentimental,-2,0,Average
2015,No Defense,Addison Frei Trio,Jazz,T Tune,0.667,0.403,295573,0.303,0.626,C#,0.117,-15.594,0,0.0332,173.582,4,0.464,Sentimental,-2,0,Average
2015,It Might As Well Be Swing,Allan Vaché,Jazz,It Might As Well Be Spring,0.576,0.553,343220,0.397,0.734,E,0.208,-13.258,0,0.0423,119.966,4,0.486,Lively,1,2,Average
2015,Beloved of the Sky,Renee Rosnes,Jazz,Rhythm of the River,0.906,0.509,227458,0.355,0.91,D,0.154,-14.963,0,0.0409,115.558,4,0.732,Sentimental,-2,0,Good
2015,Rise Up,Lakecia Benjamin,Jazz,Lonely,0.659,0.509,360320,0.163,0.246,A#,0.322,-13.665,1,0.0348,118.985,4,0.174,Melancholy,-2,-1,Good
2015,Steve Gadd Band,Steve Gadd Band,Jazz,Where's Earth?,0.163,0.818,254600,0.447,0.739,B,0.0808,-12.798,1,0.0338,102.027,4,0.791,Cool,-1,-1,Good
2015,Factotum,Thijs de Klijn Quintet,Jazz,Alternative Fact,0.389,0.547,320480,0.406,0.832,D#,0.0886,-13.349,1,0.0413,121.323,4,0.482,Aggressive,2,-2,Good
2015,Spiral,Brad Mehldau Trio,Jazz,Spiral,0.534,0.396,513907,0.46,0.891,A,0.102,-15.001,1,0.0356,79.384,4,0.348,Sentimental,-2,0,Good
2015,Monsieur Claude (A Travel with Claude Debussy),Enrico Pieranunzi,Jazz,Rêverie,0.941,0.449,465056,0.168,0.219,E,0.117,-19.436,0,0.0317,123.618,4,0.141,Sentimental,-2,0,Good
2015,Free as the Birds,Jay Phelps,Jazz,Amphitrite's Bounty,0.939,0.527,487057,0.32,0.88,B,0.108,-10.102,1,0.0297,102.12,4,0.405,Aggressive,2,-2,Good
2015,Sonic Fiction,Matthew Shipp Quartet,Jazz,First Step,0.905,0.336,204080,0.187,0.313,F,0.126,-14.719,1,0.0315,82.179,4,0.0388,Sentimental,-2,0,Good
2015,Dystopia,Progger,Jazz,Choom,0.575,0.579,453367,0.526,0.607,E,0.125,-10.28,0,0.0397,87.109,4,0.297,Melancholy,-2,-1,Good
2015,Fifteen,Nostalgia 77 and the Monster,Jazz,Measures,0.139,0.397,257427,0.424,0.942,A#,0.274,-11.058,1,0.031,89.761,3,0.662,Cool,-1,-1,Good
2015,Way Down Here,Simon Jefferis,Jazz,Way Down Here,0.41,0.827,225833,0.384,0.708,A#,0.867,-12.359,0,0.134,90.005,4,0.518,Melancholy,-2,-1,Good
2015,Sundae Sauuce Presents: Morning Gelato,A Sol Mechanic,Jazz,Memory Well,0.887,0.331,296065,0.268,0.883,C,0.0789,-14.396,0,0.037,121.854,4,0.0565,Cool,-1,-1,Good
2015,I've Always Been,Mac Ayres,Jazz,I've Always Been,0.664,0.787,114930,0.38,0.00403,A#,0.357,-11.113,0,0.267,71.072,4,0.453,Lively,1,2,Good
2015,Celebrate Life!,Elaquent,Jazz,Sao Paulo,0.0362,0.803,165773,0.528,0.776,F,0.0712,-9.717,1,0.0563,112.041,5,0.277,Cool,-1,-1,Good
2015,In the Moment,Silo,Jazz,In the Moment,0.432,0.833,200046,0.383,0.0248,A#,0.0767,-8.073,0,0.18,89.966,4,0.385,Empowering,0,1,Good
2015,Grooves Vol. 1,Penthouse Penthouse,Jazz,Untitled,0.454,0.865,132250,0.432,0.0611,E,0.168,-10.832,0,0.464,75.007,4,0.625,Aggressive,2,-2,Good
2015,Beats For Days - Vol. 2,Gonza,Jazz,Neo Zoul,0.0151,0.598,83693,0.201,0.745,E,0.106,-20.695,1,0.0766,84.89,4,0.665,Aggressive,2,-2,Good
2015,Birdsongs,Suff Daddy,Jazz,Macrowave,0.238,0.852,223146,0.299,0.0315,B,0.113,-9.073,0,0.17,140.032,4,0.519,Cool,-1,-1,Good
2015,La Planta,Sumwun,Jazz,Honey,0.662,0.7,109197,0.0772,0.89,D,0.132,-12.013,0,0.302,176.255,4,0.712,Energizing,2,0,Good
2015,Charlie Eastern,Jalen Santoy,Jazz,Foreplay,0.143,0.793,171371,0.315,0.0142,A#,0.113,-7.457,1,0.0825,118.824,4,0.541,Cool,-1,-1,Good
2015,Zodiacs,The Deli,Jazz,Fire,0.601,0.811,196000,0.258,0.758,A,0.0817,-6.405,0,0.0857,90.104,4,0.598,Romantic,-1,1,Good
2015,Wikipedia,Jean Deaux,Jazz,Wikipedia,0.391,0.771,199970,0.462,5.72E-06,G#,0.267,-8.717,0,0.128,145.908,4,0.875,Cool,-1,-1,Good
2015,Con Todo El Mundo,Khruangbin,Jazz,Shades of Man,0.0475,0.659,227148,0.498,0.855,C#,0.777,-8.301,0,0.0597,82.633,4,0.796,Melancholy,-2,-1,Good
2015,Habitats EP,Pablo Queu,Jazz,Is This Real,0.00904,0.742,215500,0.635,4.44E-05,E,0.102,-9.168,0,0.031,112.047,4,0.526,Romantic,-1,1,Good
2015,Chillhop Essentials Winter 2017,The Breed,Jazz,Salmiakki,0.0674,0.852,177009,0.46,0.532,F,0.0924,-6.357,1,0.197,86.996,4,0.731,Aggressive,2,-2,Good
2015,Children of Nu,Reginald Omas Mamode IV,Jazz,I Guess,0.0108,0.97,189627,0.577,0.21,B,0.0603,-10.397,1,0.0459,103.978,4,0.989,Cool,-1,-1,Good
2015,Strings Attached (with Kiyoshi Kitagawa & Toni Moreno),Dan Rose,Jazz,Strings Attached,0.915,0.507,247747,0.285,0.00627,F#,0.0803,-15.694,1,0.0381,111.331,4,0.233,Sentimental,-2,0,Good
2015,A Swingin' Affair (The Rudy Van Gelder Edition),Dexter Gordon,Jazz,Don't Explain - 2005 Digital Remaster,0.926,0.488,366280,0.146,0.0291,D,0.105,-12.949,1,0.0349,114.464,4,0.149,Sentimental,-2,0,Good
2015,Erroll Garner's Finest Hour,Erroll Garner,Jazz,Misty,0.958,0.434,166800,0.25,0.675,G,0.172,-13.641,0,0.0416,106.767,4,0.117,Sentimental,-2,0,Good
2015,Easy Living,Jack Segal,Jazz,When Joanna Loved Me,0.968,0.527,341627,0.032,0.147,C,0.097,-26.809,1,0.0326,99.179,4,0.177,Sentimental,-2,0,Good
2015,The Complete Riverside Recordings,Thelonious Monk,Jazz,Trust In Me,0.941,0.574,270999,0.0336,0.359,G,0.0936,-19.726,1,0.0474,128.799,4,0.206,Sentimental,-2,0,Good
2015,Time Further Out,The Dave Brubeck Quartet,Jazz,Blue Shadows in the Street,0.812,0.608,394867,0.153,0.635,D,0.104,-20.75,0,0.0482,116.853,4,0.372,Sentimental,-2,0,Good
2015,Underground,Thelonious Monk,Jazz,Easy Street,0.709,0.547,352867,0.181,0.749,G,0.0741,-18.268,1,0.0468,136.409,4,0.253,Sentimental,-2,0,Good
2015,Kind Of Blue (Legacy Edition),Miles Davis,Jazz,So What,0.705,0.517,562640,0.151,0.00136,A,0.116,-17.266,1,0.0373,136.356,4,0.21,Sentimental,-2,0,Good
2015,Mingus Ah Um,Charles Mingus,Jazz,Goodbye Pork Pie Hat,0.959,0.291,287800,0.103,0.0573,F,0.14,-17.985,0,0.0347,77.544,3,0.224,Melancholy,-2,-1,Good
2015,Autumn Piano Jazz,Bill Evans,Jazz,Goodbye,0.939,0.542,309493,0.022,0.851,A,0.0927,-30.394,0,0.0408,103.553,4,0.0554,Sentimental,-2,0,Good
2015,Kind Of Blue,Miles Davis,Jazz,All Blues,0.764,0.501,692973,0.24,0.00253,A,0.103,-14.657,1,0.0308,139.445,3,0.365,Sentimental,-2,0,Good
2015,Speak Like A Child,Herbie Hancock,Jazz,First Trip - 2004 Digital Remaster,0.904,0.614,361627,0.407,0.102,A,0.101,-12.729,1,0.0384,103.221,3,0.668,Sentimental,-2,0,Good
2015,On 52nd Street,Marian McPartland,Jazz,Lullaby In Rhythm,0.908,0.587,180160,0.329,0.91,D,0.0958,-14.6,1,0.0374,111.779,4,0.737,Lively,1,2,Good
2015,Kind Of Blue,Miles Davis,Jazz,Blue in Green,0.79,0.443,337160,0.0335,0.00152,B,0.109,-21.052,0,0.0409,117.285,4,0.144,Sentimental,-2,0,Good
2015,Page One (The Rudy Van Gelder Edition),Joe Henderson,Jazz,Homestretch - 1999 Digital Remaster,0.64,0.52,255373,0.709,1.68E-05,D,0.281,-8.429,0,0.0453,137.202,4,0.695,Sentimental,-2,0,Good
2015,Piano Solos,Bud Powell,Jazz,"So Sorry, Please",0.857,0.351,195280,0.503,0.552,D,0.326,-10.93,0,0.0314,174.288,4,0.837,Sentimental,-2,0,Very Good
2015,At The Village Gate,Herbie Mann,Jazz,Comin' Home Baby - Live at the Village Gate,0.589,0.664,517507,0.259,0.461,D,0.0956,-18.952,1,0.0485,78.473,4,0.519,Sentimental,-2,0,Very Good
2015,The Kicker,Bobby Hutcherson,Jazz,Bedouin - 1999 Digital Remaster,0.72,0.638,491467,0.439,0.000184,C#,0.159,-15.338,0,0.0307,95.976,4,0.634,Sentimental,-2,0,Very Good
2015,The Bill Evans Album,Bill Evans,Jazz,Waltz for Debby,0.939,0.388,461493,0.276,0.915,D,0.0784,-17.168,1,0.0374,92.415,4,0.191,Sentimental,-2,0,Very Good
2015,Modern Jazz Classics,Art Pepper,Jazz,Move,0.579,0.596,205507,0.512,0.000634,F,0.0994,-9.858,1,0.11,123.277,4,0.846,Lively,1,2,Very Good
2015,The Invasion Parade,Alfredo Rodriguez,Jazz,Veinte Años (Twenty Years),0.93,0.585,298920,0.0699,0.926,C,0.113,-24.295,1,0.0366,109.788,4,0.461,Sentimental,-2,0,Very Good
2015,Lapeitah,Corey Henry,Jazz,Keep Steppin,0.072,0.755,207867,0.853,0.0172,G,0.235,-6.282,0,0.054,104.967,4,0.759,Energizing,2,0,Very Good
2015,The Complete Art Blakey On Emarcy,Art Blakey,Jazz,Minority,0.262,0.6,187573,0.405,0.00199,D,0.156,-13.437,0,0.0695,118.47,4,0.628,Sentimental,-2,0,Very Good
2015,Mustang,Donald Byrd,Jazz,Dixie Lee,0.757,0.651,403773,0.705,0.0122,A,0.12,-9.879,1,0.0353,129.377,4,0.8,Lively,1,2,Very Good
2015,The Rite of Spring,The Bad Plus,Jazz,First Part: Adoration of the Earth: Spring Rounds,0.818,0.386,292040,0.187,0.783,G,0.1,-14.526,0,0.0282,95.409,4,0.234,Melancholy,-2,-1,Very Good
2015,Young Men from Memphis - Down Home Reunion,Booker Little,Jazz,After Hours,0.962,0.584,506880,0.165,0.78,A,0.0928,-17.859,1,0.037,69.084,4,0.265,Sentimental,-2,0,Very Good
2015,"Songs: The Art Of The Trio, Volume Three",Brad Mehldau,Jazz,Exit Music - For A Film,0.921,0.283,263933,0.174,0.676,C#,0.0582,-21.064,0,0.0331,154.72,4,0.117,Sentimental,-2,0,Very Good
2015,"Julian ""Cannonball"" Adderley",Cannonball Adderley,Jazz,You'd Be So Nice To Come Home To,0.9,0.527,216693,0.412,0.686,F#,0.137,-7.838,0,0.0503,145.728,4,0.483,Sentimental,-2,0,Very Good
2015,Great Moments,Buddy Rich,Jazz,Nellie's Nightmare,0.812,0.674,312808,0.244,0.508,E,0.227,-19.605,0,0.118,127.941,4,0.75,Lively,1,2,Very Good
2015,The Sound of the Wide Open Spaces! & Straight Ahead,"David ""Fathead"" Newman",Jazz,Cousin Slim,0.674,0.596,426627,0.381,5.06E-05,D,0.0511,-12.975,0,0.0434,136.755,4,0.469,Sentimental,-2,0,Very Good
2015,Grass Roots,Andrew Hill,Jazz,Mira,0.616,0.541,380107,0.457,0.00302,B,0.0593,-11.479,0,0.0414,85.353,4,0.805,Sentimental,-2,0,Very Good
2015,Modernistic,Jason Moran,Jazz,Gentle Shifts South,0.98,0.526,211440,0.0773,0.954,D#,0.0987,-15.518,1,0.0676,118.641,4,0.0904,Melancholy,-2,-1,Very Good
2015,The Clown,Charles Mingus,Jazz,Blue Cee,0.86,0.437,471827,0.333,0.00687,B,0.106,-15.057,0,0.0402,167.36,4,0.42,Sentimental,-2,0,Very Good
2015,Essential Jazz Masters,Dizzy Reece,Jazz,Comin' On,0.792,0.689,407373,0.294,0.0507,D,0.0624,-12.981,0,0.0481,122.063,4,0.39,Sentimental,-2,0,Very Good
